ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
343,20120122,20120203,20120129,25960,1,6,9,SO46882,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,40930,40942,40937
352,20120122,20120203,20120129,26241,1,100,4,SO46883,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,40930,40942,40937
379,20120121,20120202,20120128,13577,1,100,7,SO46869,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40929,40941,40936
368,20120121,20120202,20120128,13605,1,100,7,SO46870,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40929,40941,40936
370,20120121,20120202,20120128,13800,1,100,7,SO46871,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40929,40941,40936
385,20120121,20120202,20120128,19186,1,98,10,SO46872,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,40929,40941,40936
377,20120121,20120202,20120128,21167,1,6,9,SO46873,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40929,40941,40936
381,20120121,20120202,20120128,24606,1,6,9,SO46874,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,40929,40941,40936
362,20120120,20120201,20120127,11550,2,98,10,SO46862,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40928,40940,40935
362,20120120,20120201,20120127,11575,2,98,10,SO46863,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40928,40940,40935
373,20120120,20120201,20120127,16045,1,98,10,SO46864,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40928,40940,40935
375,20120120,20120201,20120127,15456,1,100,8,SO46865,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40928,40940,40935
369,20120120,20120201,20120127,12981,2,100,4,SO46866,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40928,40940,40935
377,20120120,20120201,20120127,13029,1,100,1,SO46867,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40928,40940,40935
369,20120120,20120201,20120127,13189,2,100,4,SO46868,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40928,40940,40935
379,20120119,20120131,20120126,15117,1,100,8,SO46855,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40927,40939,40934
370,20120119,20120131,20120126,12935,1,100,4,SO46856,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40927,40939,40934
371,20120119,20120131,20120126,13064,1,100,1,SO46857,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40927,40939,40934
370,20120119,20120131,20120126,13067,1,100,1,SO46858,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40927,40939,40934
370,20120119,20120131,20120126,13205,1,100,4,SO46859,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40927,40939,40934
371,20120119,20120131,20120126,21180,1,6,9,SO46860,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40927,40939,40934
377,20120119,20120131,20120126,21214,1,6,9,SO46861,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40927,40939,40934
358,20120118,20120130,20120125,11603,1,98,10,SO46845,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40926,40938,40933
373,20120118,20120130,20120125,13575,1,100,7,SO46846,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40926,40938,40933
371,20120118,20120130,20120125,13793,1,100,7,SO46847,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40926,40938,40933
371,20120118,20120130,20120125,16201,1,98,10,SO46848,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40926,40938,40933
370,20120118,20120130,20120125,24960,1,19,6,SO46849,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40926,40938,40933
370,20120118,20120130,20120125,13221,1,100,4,SO46850,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40926,40938,40933
360,20120118,20120130,20120125,20209,1,19,6,SO46851,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40926,40938,40933
333,20120118,20120130,20120125,15194,1,100,4,SO46852,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,40926,40938,40933
368,20120118,20120130,20120125,21192,1,6,9,SO46853,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40926,40938,40933
375,20120118,20120130,20120125,20997,1,6,9,SO46854,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40926,40938,40933
371,20120117,20120129,20120124,13768,1,100,7,SO46835,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40925,40937,40932
377,20120117,20120129,20120124,13769,1,100,7,SO46836,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40925,40937,40932
381,20120117,20120129,20120124,14003,1,100,1,SO46837,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,40925,40937,40932
375,20120117,20120129,20120124,12922,1,100,4,SO46838,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40925,40937,40932
375,20120117,20120129,20120124,24817,1,19,6,SO46839,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40925,40937,40932
369,20120117,20120129,20120124,13058,2,100,4,SO46840,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40925,40937,40932
371,20120117,20120129,20120124,13174,1,100,1,SO46841,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40925,40937,40932
321,20120117,20120129,20120124,15166,1,100,4,SO46842,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,40925,40937,40932
375,20120117,20120129,20120124,21168,1,6,9,SO46843,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40925,40937,40932
358,20120117,20120129,20120124,12343,1,6,9,SO46844,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40925,40937,40932
373,20120116,20120128,20120123,13799,1,100,7,SO46827,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40924,40936,40931
385,20120116,20120128,20120123,13990,1,100,1,SO46828,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,40924,40936,40931
369,20120116,20120128,20120123,24786,2,19,6,SO46829,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40924,40936,40931
337,20120116,20120128,20120123,19910,1,100,8,SO46830,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,40924,40936,40931
369,20120116,20120128,20120123,13066,2,100,1,SO46831,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40924,40936,40931
352,20120116,20120128,20120123,20188,1,19,6,SO46832,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,40924,40936,40931
354,20120116,20120128,20120123,12360,1,6,9,SO46833,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,40924,40936,40931
379,20120116,20120128,20120123,12923,1,100,4,SO46834,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40924,40936,40931
352,20120115,20120127,20120122,28510,1,100,7,SO46820,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,40923,40935,40930
377,20120115,20120127,20120122,24824,1,19,6,SO46821,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40923,40935,40930
325,20120115,20120127,20120122,15155,1,100,4,SO46822,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,40923,40935,40930
323,20120115,20120127,20120122,15193,1,100,4,SO46823,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,40923,40935,40930
385,20120115,20120127,20120122,24608,1,6,9,SO46824,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,40923,40935,40930
354,20120115,20120127,20120122,12574,1,6,9,SO46825,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,40923,40935,40930
360,20120115,20120127,20120122,12575,1,6,9,SO46826,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40923,40935,40930
371,20120114,20120126,20120121,13766,1,100,7,SO46809,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40922,40934,40929
370,20120114,20120126,20120121,15622,1,100,8,SO46810,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40922,40934,40929
369,20120114,20120126,20120121,12941,2,100,1,SO46811,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40922,40934,40929
371,20120114,20120126,20120121,13069,1,100,1,SO46812,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40922,40934,40929
379,20120114,20120126,20120121,13152,1,100,4,SO46813,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40922,40934,40929
371,20120114,20120126,20120121,13165,1,100,4,SO46814,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40922,40934,40929
375,20120114,20120126,20120121,25093,1,19,6,SO46815,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40922,40934,40929
370,20120114,20120126,20120121,13230,1,100,1,SO46816,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40922,40934,40929
356,20120114,20120126,20120121,26121,1,100,4,SO46817,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,40922,40934,40929
369,20120114,20120126,20120121,21211,2,6,9,SO46818,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40922,40934,40929
368,20120114,20120126,20120121,21001,1,6,9,SO46819,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40922,40934,40929
379,20120113,20120125,20120120,13595,1,100,7,SO46803,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40921,40933,40928
323,20120113,20120125,20120120,19052,1,100,7,SO46804,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,40921,40933,40928
373,20120113,20120125,20120120,13055,1,100,1,SO46805,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40921,40933,40928
370,20120113,20120125,20120120,21195,1,6,9,SO46806,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40921,40933,40928
354,20120113,20120125,20120120,12339,1,6,9,SO46807,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,40921,40933,40928
360,20120113,20120125,20120120,12347,1,6,9,SO46808,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40921,40933,40928
371,20120112,20120124,20120119,13662,1,100,7,SO46799,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40920,40932,40927
370,20120112,20120124,20120119,13019,1,100,4,SO46800,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40920,40932,40927
368,20120112,20120124,20120119,25094,1,19,6,SO46801,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40920,40932,40927
337,20120112,20120124,20120119,15188,1,100,1,SO46802,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,40920,40932,40927
358,20120111,20120123,20120118,28506,1,100,7,SO46789,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40919,40931,40926
379,20120111,20120123,20120118,12930,1,100,1,SO46790,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40919,40931,40926
369,20120111,20120123,20120118,13016,2,100,1,SO46791,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40919,40931,40926
373,20120111,20120123,20120118,13083,1,100,1,SO46792,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40919,40931,40926
375,20120111,20120123,20120118,13214,1,100,1,SO46793,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40919,40931,40926
373,20120111,20120123,20120118,24977,1,19,6,SO46794,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40919,40931,40926
362,20120111,20120123,20120118,26234,2,100,4,SO46795,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40919,40931,40926
360,20120111,20120123,20120118,26247,1,100,4,SO46796,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40919,40931,40926
371,20120111,20120123,20120118,21197,1,6,9,SO46797,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40919,40931,40926
368,20120111,20120123,20120118,21201,1,6,9,SO46798,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40919,40931,40926
356,20120110,20120122,20120117,11568,1,98,10,SO46777,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,40918,40930,40925
352,20120110,20120122,20120117,11610,1,98,10,SO46778,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,40918,40930,40925
377,20120110,20120122,20120117,15929,1,98,10,SO46779,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40918,40930,40925
379,20120110,20120122,20120117,12942,1,100,4,SO46780,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40918,40930,40925
379,20120110,20120122,20120117,12949,1,100,1,SO46781,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40918,40930,40925
371,20120110,20120122,20120117,12975,1,100,4,SO46782,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40918,40930,40925
337,20120110,20120122,20120117,19069,1,100,7,SO46783,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,40918,40930,40925
375,20120110,20120122,20120117,13178,1,100,1,SO46784,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40918,40930,40925
373,20120110,20120122,20120117,13190,1,100,4,SO46785,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40918,40930,40925
354,20120110,20120122,20120117,26201,1,100,4,SO46786,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,40918,40930,40925
333,20120110,20120122,20120117,15195,1,100,4,SO46787,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,40918,40930,40925
358,20120110,20120122,20120117,12342,1,6,9,SO46788,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40918,40930,40925
377,20120109,20120121,20120116,15702,1,98,10,SO46769,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40917,40929,40924
370,20120109,20120121,20120116,15357,1,100,8,SO46770,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40917,40929,40924
377,20120109,20120121,20120116,13068,1,100,4,SO46771,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40917,40929,40924
375,20120109,20120121,20120116,13161,1,100,1,SO46772,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40917,40929,40924
371,20120109,20120121,20120116,13173,1,100,1,SO46773,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40917,40929,40924
375,20120109,20120121,20120116,13225,1,100,4,SO46774,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40917,40929,40924
352,20120109,20120121,20120116,26249,1,100,1,SO46775,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,40917,40929,40924
360,20120109,20120121,20120116,12356,1,6,9,SO46776,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40917,40929,40924
354,20120108,20120120,20120115,26174,1,100,1,SO46757,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,40916,40928,40923
387,20120108,20120120,20120115,18130,1,100,8,SO46758,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,40916,40928,40923
373,20120108,20120120,20120115,16033,1,98,10,SO46759,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40916,40928,40923
387,20120108,20120120,20120115,13986,1,100,4,SO46760,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,40916,40928,40923
325,20120108,20120120,20120115,19924,1,100,8,SO46761,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,40916,40928,40923
368,20120108,20120120,20120115,13063,1,100,1,SO46762,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40916,40928,40923
375,20120108,20120120,20120115,13202,1,100,4,SO46763,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40916,40928,40923
360,20120108,20120120,20120115,26238,1,100,4,SO46764,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40916,40928,40923
333,20120108,20120120,20120115,15191,1,100,4,SO46765,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,40916,40928,40923
369,20120108,20120120,20120115,21216,2,6,9,SO46766,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40916,40928,40923
362,20120108,20120120,20120115,12573,2,6,9,SO46767,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40916,40928,40923
339,20120108,20120120,20120115,26020,1,6,9,SO46768,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,40916,40928,40923
377,20120107,20120119,20120114,16054,1,98,10,SO46750,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40915,40927,40922
377,20120107,20120119,20120114,12934,1,100,4,SO46751,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40915,40927,40922
343,20120107,20120119,20120114,19931,1,100,8,SO46752,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,40915,40927,40922
379,20120107,20120119,20120114,21215,1,6,9,SO46753,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40915,40927,40922
321,20120107,20120119,20120114,25958,1,6,9,SO46754,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,40915,40927,40922
343,20120107,20120119,20120114,26023,1,6,9,SO46755,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,40915,40927,40922
383,20120107,20120119,20120114,13993,1,100,4,SO46756,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,40915,40927,40922
369,20120106,20120118,20120113,13056,2,100,1,SO46745,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40914,40926,40921
368,20120106,20120118,20120113,13057,1,100,4,SO46746,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40914,40926,40921
360,20120106,20120118,20120113,26127,1,100,1,SO46747,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40914,40926,40921
360,20120106,20120118,20120113,26252,1,100,4,SO46748,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40914,40926,40921
354,20120106,20120118,20120113,12350,1,6,9,SO46749,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,40914,40926,40921
373,20120105,20120117,20120112,15699,1,98,10,SO46739,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40913,40925,40920
379,20120105,20120117,20120112,12980,1,100,1,SO46740,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40913,40925,40920
370,20120105,20120117,20120112,28766,1,100,6,SO46741,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40913,40925,40920
358,20120105,20120117,20120112,20206,1,19,6,SO46742,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40913,40925,40920
373,20120105,20120117,20120112,21183,1,6,9,SO46743,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40913,40925,40920
370,20120105,20120117,20120112,21199,1,6,9,SO46744,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40913,40925,40920
379,20120104,20120116,20120111,15100,1,100,8,SO46730,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40912,40924,40919
371,20120104,20120116,20120111,15101,1,100,8,SO46731,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40912,40924,40919
385,20120104,20120116,20120111,13992,1,100,4,SO46732,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,40912,40924,40919
375,20120104,20120116,20120111,24781,1,19,6,SO46733,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40912,40924,40919
375,20120104,20120116,20120111,13060,1,100,4,SO46734,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40912,40924,40919
371,20120104,20120116,20120111,13226,1,100,1,SO46735,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40912,40924,40919
360,20120104,20120116,20120111,12341,1,6,9,SO46736,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40912,40924,40919
354,20120104,20120116,20120111,12346,1,6,9,SO46737,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,40912,40924,40919
362,20120104,20120116,20120111,12576,2,6,9,SO46738,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40912,40924,40919
362,20120103,20120115,20120110,11604,2,98,10,SO46719,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40911,40923,40918
371,20120103,20120115,20120110,13667,1,100,7,SO46720,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40911,40923,40918
370,20120103,20120115,20120110,16046,1,98,10,SO46721,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40911,40923,40918
385,20120103,20120115,20120110,17095,1,100,7,SO46722,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,40911,40923,40918
368,20120103,20120115,20120110,12918,1,100,4,SO46723,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40911,40923,40918
368,20120103,20120115,20120110,28663,1,100,6,SO46724,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40911,40923,40918
369,20120103,20120115,20120110,21191,2,6,9,SO46725,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40911,40923,40918
373,20120103,20120115,20120110,20999,1,6,9,SO46726,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,40911,40923,40918
370,20120103,20120115,20120110,21002,1,6,9,SO46727,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,40911,40923,40918
358,20120103,20120115,20120110,12354,1,6,9,SO46728,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,40911,40923,40918
321,20120103,20120115,20120110,26019,1,6,9,SO46729,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,40911,40923,40918
387,20120102,20120114,20120109,19172,1,98,10,SO46709,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,40910,40922,40917
